level2-NG_2_020016,level1-NG_1_020,Gaya
level2-NG_2_027008,level1-NG_1_027,Gbako
level2-NG_2_007005,level1-NG_1_007,Gboko
level2-NG_2_036006,level1-NG_1_036,Geidam
level2-NG_2_020017,level1-NG_1_020,Gezawa
level2-NG_2_005009,level1-NG_1_005,Giade
level2-NG_2_002005,level1-NG_1_002,Girei
level2-NG_2_019003,level1-NG_1_019,Giwa
level2-NG_2_033012,level1-NG_1_033,Gokana
level2-NG_2_016006,level1-NG_1_016,Gombe
level2-NG_2_002004,level1-NG_1_002,Gombi
level2-NG_2_034006,level1-NG_1_034,Goronyo
level2-NG_2_008009,level1-NG_1_008,Gubio
level2-NG_2_034007,level1-NG_1_034,Gudu
level2-NG_2_036007,level1-NG_1_036,Gujba
level2-NG_2_036008,level1-NG_1_036,Gulani
level2-NG_2_007006,level1-NG_1_007,Guma
level2-NG_2_018009,level1-NG_1_018,Gumel
level2-NG_2_037006,level1-NG_1_037,Gummi
level2-NG_2_027009,level1-NG_1_027,Gurara
level2-NG_2_018010,level1-NG_1_018,Guri
level2-NG_2_037007,level1-NG_1_037,Gusau
level2-NG_2_002006,level1-NG_1_002,Guyuk
level2-NG_2_008010,level1-NG_1_008,Guzamala
level2-NG_2_034005,level1-NG_1_034,Gwadabawa
level2-NG_2_015004,level1-NG_1_015,Gwagwalada
level2-NG_2_020018,level1-NG_1_020,Gwale
level2-NG_2_022010,level1-NG_1_022,Gwandu
level2-NG_2_018011,level1-NG_1_018,Gwaram
level2-NG_2_020019,level1-NG_1_020,Gwarzo
level2-NG_2_007007,level1-NG_1_007,Gwer East
level2-NG_2_007008,level1-NG_1_007,Gwer West
level2-NG_2_018012,level1-NG_1_018,Gwiwa
level2-NG_2_008011,level1-NG_1_008,Gwoza
level2-NG_2_018013,level1-NG_1_018,Hadejia
level2-NG_2_008012,level1-NG_1_008,Hawul
level2-NG_2_002007,level1-NG_1_002,Hong
level2-NG_2_031006,level1-NG_1_031,Ibadan North
level2-NG_2_031007,level1-NG_1_031,Ibadan North East
level2-NG_2_031008,level1-NG_1_031,Ibadan North West
level2-NG_2_031009,level1-NG_1_031,Ibadan South East
level2-NG_2_031010,level1-NG_1_031,Ibadan South West
level2-NG_2_023006,level1-NG_1_023,Ibaji
level2-NG_2_031011,level1-NG_1_031,Ibarapa Central
level2-NG_2_031012,level1-NG_1_031,Ibarapa East
level2-NG_2_031013,level1-NG_1_031,Ibarapa North
level2-NG_2_025009,level1-NG_1_025,Ibeju/Lekki
level2-NG_2_003008,level1-NG_1_003,Ibeno
level2-NG_2_003009,level1-NG_1_003,Ibesikpo Asutan
level2-NG_2_035006,level1-NG_1_035,Ibi
level2-NG_2_003010,level1-NG_1_003,Ibiono Ibom
level2-NG_2_023007,level1-NG_1_023,Idah
level2-NG_2_029008,level1-NG_1_029,Idanre
level2-NG_2_017005,level1-NG_1_017,Ideato North
level2-NG_2_017006,level1-NG_1_017,Ideato South
level2-NG_2_004010,level1-NG_1_004,Idemili North
level2-NG_2_004011,level1-NG_1_004,Idemili South
level2-NG_2_031014,level1-NG_1_031,Ido
level2-NG_2_013008,level1-NG_1_013,Ido-Osi
level2-NG_2_025010,level1-NG_1_025,Ifako-Ijaye
level2-NG_2_030011,level1-NG_1_030,Ife Central
level2-NG_2_030012,level1-NG_1_030,Ife East
level2-NG_2_030013,level1-NG_1_030,Ife North
level2-NG_2_030014,level1-NG_1_030,Ife South
level2-NG_2_030015,level1-NG_1_030,Ifedayo
level2-NG_2_029009,level1-NG_1_029,Ifedore
level2-NG_2_024005,level1-NG_1_024,Ifelodun
level2-NG_2_030016,level1-NG_1_030,Ifelodun
level2-NG_2_028007,level1-NG_1_028,Ifo
level2-NG_2_019004,level1-NG_1_019,Igabi
level2-NG_2_023008,level1-NG_1_023,Igalamela-Odolu
level2-NG_2_014007,level1-NG_1_014,Igbo-Etiti
level2-NG_2_014008,level1-NG_1_014,Igbo-Eze North
level2-NG_2_014009,level1-NG_1_014,Igbo-Eze South
level2-NG_2_012010,level1-NG_1_012,Igueben
level2-NG_2_004012,level1-NG_1_004,Ihiala
level2-NG_2_017007,level1-NG_1_017,Ihitte/Uboma
level2-NG_2_028008,level1-NG_1_028,Ijebu East
level2-NG_2_028009,level1-NG_1_028,Ijebu North
level2-NG_2_028010,level1-NG_1_028,Ijebu North East
level2-NG_2_028011,level1-NG_1_028,Ijebu Ode
level2-NG_2_013009,level1-NG_1_013,Ijero
level2-NG_2_023009,level1-NG_1_023,Ijumu
level2-NG_2_003011,level1-NG_1_003,Ika
level2-NG_2_010007,level1-NG_1_010,Ika North East
level2-NG_2_010008,level1-NG_1_010,Ika South
level2-NG_2_019005,level1-NG_1_019,Ikara
level2-NG_2_017008,level1-NG_1_017,Ikeduru
level2-NG_2_025011,level1-NG_1_025,Ikeja
level2-NG_2_028012,level1-NG_1_028,Ikenne
level2-NG_2_013010,level1-NG_1_013,Ikere
level2-NG_2_013011,level1-NG_1_013,Ikole
level2-NG_2_009012,level1-NG_1_009,Ikom
level2-NG_2_003012,level1-NG_1_003,Ikono
level2-NG_2_025012,level1-NG_1_025,Ikorodu
level2-NG_2_003013,level1-NG_1_003,Ikot Abasi
level2-NG_2_003014,level1-NG_1_003,Ikot Ekpene
level2-NG_2_012011,level1-NG_1_012,Ikpoba-Okha
level2-NG_2_033013,level1-NG_1_033,Ikwerre
level2-NG_2_011007,level1-NG_1_011,Ikwo
level2-NG_2_001005,level1-NG_1_001,Ikwuano
level2-NG_2_030017,level1-NG_1_030,Ila
level2-NG_2_029010,level1-NG_1_029,Ilaje
level2-NG_2_029011,level1-NG_1_029,Ile-Oluji-Okeigbo
level2-NG_2_013012,level1-NG_1_013,Ilejemeji
level2-NG_2_030018,level1-NG_1_030,Ilesha East
level2-NG_2_030019,level1-NG_1_030,Ilesha West
level2-NG_2_034008,level1-NG_1_034,Illela
level2-NG_2_024006,level1-NG_1_024,Ilorin East
level2-NG_2_024007,level1-NG_1_024,Ilorin South
level2-NG_2_024008,level1-NG_1_024,Ilorin West
level2-NG_2_028013,level1-NG_1_028,Imeko-Afon
level2-NG_2_021015,level1-NG_1_021,Ingawa
level2-NG_2_003015,level1-NG_1_003,Ini
level2-NG_2_028014,level1-NG_1_028,Ipokia
level2-NG_2_029012,level1-NG_1_029,Irele
level2-NG_2_031015,level1-NG_1_031,Irepo
level2-NG_2_024009,level1-NG_1_024,Irepodun
level2-NG_2_030020,level1-NG_1_030,Irepodun
level2-NG_2_013013,level1-NG_1_013,Irepodun/Ifelodun
level2-NG_2_030021,level1-NG_1_030,Irewole
level2-NG_2_034009,level1-NG_1_034,Isa
level2-NG_2_013014,level1-NG_1_013,Ise/Orun
level2-NG_2_031016,level1-NG_1_031,Iseyin
level2-NG_2_011008,level1-NG_1_011,Ishielu
level2-NG_2_014010,level1-NG_1_014,Isi-Uzo
level2-NG_2_001006,level1-NG_1_001,Isiala-Ngwa North
level2-NG_2_001007,level1-NG_1_001,Isiala-Ngwa South
level2-NG_2_017009,level1-NG_1_017,Isiala Mbano
level2-NG_2_024010,level1-NG_1_024,Isin
level2-NG_2_001008,level1-NG_1_001,Isiukwuato
level2-NG_2_030022,level1-NG_1_030,Isokan
level2-NG_2_010009,level1-NG_1_010,Isoko North
level2-NG_2_010010,level1-NG_1_010,Isoko South
level2-NG_2_017010,level1-NG_1_017,Isu
level2-NG_2_005010,level1-NG_1_005,Itas/Gadau
level2-NG_2_031017,level1-NG_1_031,Itesiwaju
level2-NG_2_003016,level1-NG_1_003,Itu
level2-NG_2_011009,level1-NG_1_011,Ivo
level2-NG_2_031018,level1-NG_1_031,Iwajowa
level2-NG_2_030023,level1-NG_1_030,Iwo
level2-NG_2_011010,level1-NG_1_011,Izzi
level2-NG_2_019006,level1-NG_1_019,Jaba
level2-NG_2_002008,level1-NG_1_002,Jada
level2-NG_2_018014,level1-NG_1_018,Jahun
level2-NG_2_036009,level1-NG_1_036,Jakusko
level2-NG_2_035007,level1-NG_1_035,Jalingo
level2-NG_2_005011,level1-NG_1_005,Jama'are
level2-NG_2_022011,level1-NG_1_022,Jega
level2-NG_2_019007,level1-NG_1_019,Jema'a
level2-NG_2_008013,level1-NG_1_008,Jere
level2-NG_2_021016,level1-NG_1_021,Jibia
level2-NG_2_032004,level1-NG_1_032,Jos East
level2-NG_2_032005,level1-NG_1_032,Jos North
level2-NG_2_032006,level1-NG_1_032,Jos South
level2-NG_2_023010,level1-NG_1_023,Kabba/Bunu
level2-NG_2_020020,level1-NG_1_020,Kabo
level2-NG_2_019008,level1-NG_1_019,Kachia
level2-NG_2_019009,level1-NG_1_019,Kaduna North
level2-NG_2_019010,level1-NG_1_019,Kaduna South
level2-NG_2_018015,level1-NG_1_018,Kafin Hausa
level2-NG_2_021017,level1-NG_1_021,Kafur
level2-NG_2_008014,level1-NG_1_008,Kaga
level2-NG_2_019011,level1-NG_1_019,Kagarko
level2-NG_2_024011,level1-NG_1_024,Kaiama
level2-NG_2_021018,level1-NG_1_021,Kaita
level2-NG_2_031019,level1-NG_1_031,Kajola
level2-NG_2_019012,level1-NG_1_019,Kajuru
level2-NG_2_008015,level1-NG_1_008,Kala/Balge
level2-NG_2_022012,level1-NG_1_022,Kalgo
level2-NG_2_016007,level1-NG_1_016,Kaltungo
level2-NG_2_032007,level1-NG_1_032,Kanam
level2-NG_2_021019,level1-NG_1_021,Kankara
level2-NG_2_032008,level1-NG_1_032,Kanke
level2-NG_2_021020,level1-NG_1_021,Kankia
level2-NG_2_020021,level1-NG_1_020,Kano Municipal
level2-NG_2_036010,level1-NG_1_036,Karasuwa
level2-NG_2_020022,level1-NG_1_020,Karaye
level2-NG_2_035008,level1-NG_1_035,Karim-Lamido
level2-NG_2_026004,level1-NG_1_026,Karu
level2-NG_2_005012,level1-NG_1_005,Katagum
level2-NG_2_027010,level1-NG_1_027,Katcha
level2-NG_2_021021,level1-NG_1_021,Katsina
level2-NG_2_007009,level1-NG_1_007,Katsina-Ala
level2-NG_2_018016,level1-NG_1_018,Kaugama
level2-NG_2_019013,level1-NG_1_019,Kaura
level2-NG_2_037008,level1-NG_1_037,Kaura Namoda
level2-NG_2_019014,level1-NG_1_019,Kauru
level2-NG_2_018017,level1-NG_1_018,Kazaure
level2-NG_2_026005,level1-NG_1_026,Keana
level2-NG_2_034010,level1-NG_1_034,Kebbe
level2-NG_2_026006,level1-NG_1_026,Keffi
level2-NG_2_033014,level1-NG_1_033,Khana
level2-NG_2_020023,level1-NG_1_020,Kibiya
level2-NG_2_005013,level1-NG_1_005,Kirfi
level2-NG_2_018018,level1-NG_1_018,Kiri Kasamma
level2-NG_2_020024,level1-NG_1_020,Kiru
level2-NG_2_018019,level1-NG_1_018,Kiyawa
level2-NG_2_023011,level1-NG_1_023,Kogi
level2-NG_2_022013,level1-NG_1_022,Koko/Besse
level2-NG_2_026007,level1-NG_1_026,Kokona
level2-NG_2_006003,level1-NG_1_006,Kolokuma/Opokuma
level2-NG_2_008016,level1-NG_1_008,Konduga
level2-NG_2_007010,level1-NG_1_007,Konshisha
level2-NG_2_027011,level1-NG_1_027,Kontagora
level2-NG_2_025013,level1-NG_1_025,Kosofe
level2-NG_2_019015,level1-NG_1_019,Kubau
level2-NG_2_019016,level1-NG_1_019,Kudan
level2-NG_2_015005,level1-NG_1_015,Kuje
level2-NG_2_008017,level1-NG_1_008,Kukawa
level2-NG_2_020025,level1-NG_1_020,Kumbotso
level2-NG_2_020026,level1-NG_1_020,Kunchi
level2-NG_2_020027,level1-NG_1_020,Kura
level2-NG_2_021022,level1-NG_1_021,Kurfi
level2-NG_2_035009,level1-NG_1_035,Kurmi
level2-NG_2_021023,level1-NG_1_021,Kusada
level2-NG_2_015006,level1-NG_1_015,Kwali
level2-NG_2_016008,level1-NG_1_016,Kwami
level2-NG_2_007011,level1-NG_1_007,Kwande
level2-NG_2_034011,level1-NG_1_034,Kware
level2-NG_2_008018,level1-NG_1_008,Kwaya Kusar
level2-NG_2_026008,level1-NG_1_026,Lafia
level2-NG_2_031020,level1-NG_1_031,Lagelu
level2-NG_2_025014,level1-NG_1_025,Lagos Island
level2-NG_2_025015,level1-NG_1_025,Lagos Mainland
level2-NG_2_002009,level1-NG_1_002,Lamurde
level2-NG_2_032009,level1-NG_1_032,Langtang North
level2-NG_2_032010,level1-NG_1_032,Langtang South
level2-NG_2_027012,level1-NG_1_027,Lapai
level2-NG_2_035010,level1-NG_1_035,Lau
level2-NG_2_027013,level1-NG_1_027,Lavun
level2-NG_2_019017,level1-NG_1_019,Lere
level2-NG_2_007012,level1-NG_1_007,Logo
level2-NG_2_023012,level1-NG_1_023,Lokoja
level2-NG_2_036011,level1-NG_1_036,Machina
level2-NG_2_002010,level1-NG_1_002,Madagali
level2-NG_2_020028,level1-NG_1_020,Madobi
level2-NG_2_008019,level1-NG_1_008,Mafa
level2-NG_2_027014,level1-NG_1_027,Magama
level2-NG_2_008020,level1-NG_1_008,Magumeri
level2-NG_2_021024,level1-NG_1_021,Mai'adua
level2-NG_2_008021,level1-NG_1_008,Maiduguri
level2-NG_2_018020,level1-NG_1_018,Maigatari
level2-NG_2_002011,level1-NG_1_002,Maiha
level2-NG_2_022014,level1-NG_1_022,Maiyama
level2-NG_2_020029,level1-NG_1_020,Makoda
level2-NG_2_007013,level1-NG_1_007,Makurdi
level2-NG_2_018021,level1-NG_1_018,Malam Madori
level2-NG_2_021025,level1-NG_1_021,Malumfashi
level2-NG_2_032011,level1-NG_1_032,Mangu
level2-NG_2_021026,level1-NG_1_021,Mani
level2-NG_2_037009,level1-NG_1_037,Maradun
level2-NG_2_027015,level1-NG_1_027,Mariga
level2-NG_2_019018,level1-NG_1_019,Markafi
level2-NG_2_008022,level1-NG_1_008,Marte
level2-NG_2_037010,level1-NG_1_037,Maru
level2-NG_2_027016,level1-NG_1_027,Mashegu
level2-NG_2_021027,level1-NG_1_021,Mashi
level2-NG_2_021028,level1-NG_1_021,Matazu
level2-NG_2_002012,level1-NG_1_002,Mayo-Belwa
level2-NG_2_017011,level1-NG_1_017,Mbaitoli
level2-NG_2_003017,level1-NG_1_003,Mbo
level2-NG_2_002013,level1-NG_1_002,Michika
level2-NG_2_018022,level1-NG_1_018,Miga
level2-NG_2_032012,level1-NG_1_032,Mikang
level2-NG_2_020030,level1-NG_1_020,Minjibir
level2-NG_2_005014,level1-NG_1_005,Misau
level2-NG_2_003018,level1-NG_1_003,Mkpat Enin
level2-NG_2_013015,level1-NG_1_013,Moba
level2-NG_2_008023,level1-NG_1_008,Mobbar
level2-NG_2_027017,level1-NG_1_027,Mokwa
level2-NG_2_008024,level1-NG_1_008,Monguno
level2-NG_2_023013,level1-NG_1_023,Mopa-Muro
level2-NG_2_024012,level1-NG_1_024,Moro
level2-NG_2_002014,level1-NG_1_002,Mubi North
level2-NG_2_002015,level1-NG_1_002,Mubi South
level2-NG_2_021029,level1-NG_1_021,Musawa
level2-NG_2_025016,level1-NG_1_025,Mushin
level2-NG_2_027018,level1-NG_1_027,Muya
level2-NG_2_016009,level1-NG_1_016,Nafada
level2-NG_2_036012,level1-NG_1_036,Nangere
level2-NG_2_020031,level1-NG_1_020,Nasarawa
level2-NG_2_026009,level1-NG_1_026,Nasarawa
level2-NG_2_026010,level1-NG_1_026,Nasarawa-Eggon
level2-NG_2_010011,level1-NG_1_010,Ndokwa East
level2-NG_2_010012,level1-NG_1_010,Ndokwa West
level2-NG_2_006004,level1-NG_1_006,Nembe
level2-NG_2_008025,level1-NG_1_008,Ngala
level2-NG_2_008026,level1-NG_1_008,Nganzai
level2-NG_2_022015,level1-NG_1_022,Ngaski
level2-NG_2_017012,level1-NG_1_017,Ngor-Okpala
level2-NG_2_036013,level1-NG_1_036,Nguru
level2-NG_2_005015,level1-NG_1_005,Ningi
level2-NG_2_017013,level1-NG_1_017,Njaba
level2-NG_2_004013,level1-NG_1_004,Njikoka
level2-NG_2_014011,level1-NG_1_014,Nkanu East
level2-NG_2_014012,level1-NG_1_014,Nkanu West
level2-NG_2_017014,level1-NG_1_017,Nkwerre
level2-NG_2_004014,level1-NG_1_004,Nnewi North
level2-NG_2_004015,level1-NG_1_004,Nnewi South
level2-NG_2_003019,level1-NG_1_003,Nsit Atai
level2-NG_2_003020,level1-NG_1_003,Nsit Ibom
level2-NG_2_003021,level1-NG_1_003,Nsit Ubium
level2-NG_2_014013,level1-NG_1_014,Nsukka
level2-NG_2_002016,level1-NG_1_002,Numan
level2-NG_2_017015,level1-NG_1_017,Nwangele
level2-NG_2_028015,level1-NG_1_028,Obafemi-Owode
level2-NG_2_009013,level1-NG_1_009,Obanliku
level2-NG_2_007014,level1-NG_1_007,Obi
level2-NG_2_026011,level1-NG_1_026,Obi
level2-NG_2_001009,level1-NG_1_001,Obi Ngwa
level2-NG_2_033015,level1-NG_1_033,Obia/Akpor
level2-NG_2_030024,level1-NG_1_030,Obokun
level2-NG_2_003022,level1-NG_1_003,Obot Akara
level2-NG_2_017016,level1-NG_1_017,Obowo
level2-NG_2_009014,level1-NG_1_009,Obubra
level2-NG_2_009015,level1-NG_1_009,Obudu
level2-NG_2_028016,level1-NG_1_028,Odeda
level2-NG_2_029013,level1-NG_1_029,Odigbo
level2-NG_2_030025,level1-NG_1_030,Odo-Otin
level2-NG_2_028017,level1-NG_1_028,Odogbolu
level2-NG_2_009016,level1-NG_1_009,Odukpani
level2-NG_2_024013,level1-NG_1_024,Offa
level2-NG_2_023014,level1-NG_1_023,Ofu
level2-NG_2_033016,level1-NG_1_033,Ogba/Egbema/Ndoni
level2-NG_2_007015,level1-NG_1_007,Ogbadibo
level2-NG_2_004016,level1-NG_1_004,Ogbaru
level2-NG_2_006005,level1-NG_1_006,Ogbia
level2-NG_2_031021,level1-NG_1_031,Ogbomosho North
level2-NG_2_031022,level1-NG_1_031,Ogbomosho South
level2-NG_2_031023,level1-NG_1_031,Ogo Oluwa
level2-NG_2_009017,level1-NG_1_009,Ogoja
level2-NG_2_023015,level1-NG_1_023,Ogori/Magongo
level2-NG_2_033017,level1-NG_1_033,Ogu/Bolo
level2-NG_2_028018,level1-NG_1_028,Ogun waterside
level2-NG_2_017017,level1-NG_1_017,Oguta
level2-NG_2_001010,level1-NG_1_001,Ohafia
level2-NG_2_017018,level1-NG_1_017,Ohaji/Egbema
level2-NG_2_011011,level1-NG_1_011,Ohaozara
level2-NG_2_011012,level1-NG_1_011,Ohaukwu
level2-NG_2_007016,level1-NG_1_007,Ohimini
level2-NG_2_014014,level1-NG_1_014,Oji-River
level2-NG_2_025017,level1-NG_1_025,Ojo
level2-NG_2_007017,level1-NG_1_007,Oju
level2-NG_2_024014,level1-NG_1_024,Oke-Ero
level2-NG_2_023016,level1-NG_1_023,Okehi
level2-NG_2_023017,level1-NG_1_023,Okene
level2-NG_2_017019,level1-NG_1_017,Okigwe
level2-NG_2_029014,level1-NG_1_029,Okitipupa
level2-NG_2_003023,level1-NG_1_003,Okobo
level2-NG_2_010013,level1-NG_1_010,Okpe
level2-NG_2_007018,level1-NG_1_007,Okpokwu
level2-NG_2_033018,level1-NG_1_033,Okrika
level2-NG_2_030026,level1-NG_1_030,Ola-oluwa
level2-NG_2_023018,level1-NG_1_023,Olamabolo
level2-NG_2_030027,level1-NG_1_030,Olorunda
level2-NG_2_031024,level1-NG_1_031,Olorunsogo
level2-NG_2_031025,level1-NG_1_031,Oluyole
level2-NG_2_023019,level1-NG_1_023,Omala
level2-NG_2_033019,level1-NG_1_033,Omumma
level2-NG_2_031026,level1-NG_1_031,Ona-Ara
level2-NG_2_029015,level1-NG_1_029,Ondo East
level2-NG_2_029016,level1-NG_1_029,Ondo West
level2-NG_2_011013,level1-NG_1_011,Onicha
level2-NG_2_004017,level1-NG_1_004,Onitsha North
level2-NG_2_004018,level1-NG_1_004,Onitsha South
level2-NG_2_003024,level1-NG_1_003,Onna
level2-NG_2_033020,level1-NG_1_033,Opobo/Nkoro
level2-NG_2_012012,level1-NG_1_012,Oredo
level2-NG_2_031027,level1-NG_1_031,Orelope
level2-NG_2_012013,level1-NG_1_012,Orhionmwon
level2-NG_2_031028,level1-NG_1_031,Ori Ire
level2-NG_2_030028,level1-NG_1_030,Oriade
level2-NG_2_017020,level1-NG_1_017,Orlu
level2-NG_2_030029,level1-NG_1_030,Orolu
level2-NG_2_003025,level1-NG_1_003,Oron
level2-NG_2_017021,level1-NG_1_017,Orsu
level2-NG_2_017022,level1-NG_1_017,Oru East
level2-NG_2_017023,level1-NG_1_017,Oru West
level2-NG_2_003026,level1-NG_1_003,Oruk Anam
level2-NG_2_004019,level1-NG_1_004,Orumba North
level2-NG_2_004020,level1-NG_1_004,Orumba South
level2-NG_2_029017,level1-NG_1_029,Ose
level2-NG_2_010014,level1-NG_1_010,Oshimili North
level2-NG_2_010015,level1-NG_1_010,Oshimili South
level2-NG_2_025018,level1-NG_1_025,Oshodi-Isolo
level2-NG_2_001011,level1-NG_1_001,Osisioma Ngwa
level2-NG_2_030030,level1-NG_1_030,Osogbo
level2-NG_2_007019,level1-NG_1_007,Oturkpo
level2-NG_2_012014,level1-NG_1_012,Ovia North East
level2-NG_2_012015,level1-NG_1_012,Ovia South West
level2-NG_2_012016,level1-NG_1_012,Owan East
level2-NG_2_012017,level1-NG_1_012,Owan West
level2-NG_2_017026,level1-NG_1_017,Owerri-Municipal
level2-NG_2_017024,level1-NG_1_017,Owerri North
level2-NG_2_017025,level1-NG_1_017,Owerri West
level2-NG_2_029018,level1-NG_1_029,Owo
level2-NG_2_013016,level1-NG_1_013,Oye
level2-NG_2_004021,level1-NG_1_004,Oyi
level2-NG_2_033021,level1-NG_1_033,Oyigbo
level2-NG_2_031029,level1-NG_1_031,Oyo East
level2-NG_2_031030,level1-NG_1_031,Oyo West
level2-NG_2_024015,level1-NG_1_024,Oyun
level2-NG_2_027019,level1-NG_1_027,Paikoro
level2-NG_2_032013,level1-NG_1_032,Pankshin
level2-NG_2_010016,level1-NG_1_010,Patani
level2-NG_2_024016,level1-NG_1_024,Pategi
level2-NG_2_033022,level1-NG_1_033,Port-Harcourt
level2-NG_2_036014,level1-NG_1_036,Potiskum
level2-NG_2_032014,level1-NG_1_032,Qua'an Pan
level2-NG_2_034012,level1-NG_1_034,Rabah
level2-NG_2_027020,level1-NG_1_027,Rafi
level2-NG_2_020032,level1-NG_1_020,Rano
level2-NG_2_028019,level1-NG_1_028,Remo North
level2-NG_2_027021,level1-NG_1_027,Rijau
level2-NG_2_021030,level1-NG_1_021,Rimi
level2-NG_2_020033,level1-NG_1_020,Rimin Gado
level2-NG_2_018023,level1-NG_1_018,Ringim
level2-NG_2_032015,level1-NG_1_032,Riyom
level2-NG_2_020034,level1-NG_1_020,Rogo
level2-NG_2_018024,level1-NG_1_018,Roni
level2-NG_2_019019,level1-NG_1_019,Sabon-Gari
level2-NG_2_034013,level1-NG_1_034,Sabon Birni
level2-NG_2_021031,level1-NG_1_021,Sabuwa
level2-NG_2_021032,level1-NG_1_021,Safana
level2-NG_2_006006,level1-NG_1_006,Sagbama
level2-NG_2_022016,level1-NG_1_022,Sakaba
level2-NG_2_031031,level1-NG_1_031,Saki East
level2-NG_2_031032,level1-NG_1_031,Saki West
level2-NG_2_021033,level1-NG_1_021,Sandamu
level2-NG_2_019020,level1-NG_1_019,Sanga
level2-NG_2_010017,level1-NG_1_010,Sapele
level2-NG_2_035011,level1-NG_1_035,Sardauna
level2-NG_2_028020,level1-NG_1_028,Shagamu
level2-NG_2_034014,level1-NG_1_034,Shagari
level2-NG_2_022017,level1-NG_1_022,Shanga
level2-NG_2_008027,level1-NG_1_008,Shani
level2-NG_2_020035,level1-NG_1_020,Shanono
level2-NG_2_002017,level1-NG_1_002,Shelleng
level2-NG_2_032016,level1-NG_1_032,Shendam
level2-NG_2_037011,level1-NG_1_037,Shinkafi
level2-NG_2_005016,level1-NG_1_005,Shira
level2-NG_2_027022,level1-NG_1_027,Shiroro
level2-NG_2_016010,level1-NG_1_016,Shomgom
level2-NG_2_025019,level1-NG_1_025,Shomolu
level2-NG_2_034015,level1-NG_1_034,Silame
level2-NG_2_019021,level1-NG_1_019,Soba
level2-NG_2_034016,level1-NG_1_034,Sokoto North
level2-NG_2_034017,level1-NG_1_034,Sokoto South
level2-NG_2_002018,level1-NG_1_002,Song
level2-NG_2_006007,level1-NG_1_006,Southern Ijaw
level2-NG_2_018025,level1-NG_1_018,Sule-Tankarkar
level2-NG_2_027023,level1-NG_1_027,Suleja
level2-NG_2_020036,level1-NG_1_020,Sumaila
level2-NG_2_022018,level1-NG_1_022,Suru
level2-NG_2_025020,level1-NG_1_025,Surulere
level2-NG_2_031033,level1-NG_1_031,Surulere
level2-NG_2_027024,level1-NG_1_027,Tafa
level2-NG_2_005017,level1-NG_1_005,Tafawa-Balewa
level2-NG_2_033023,level1-NG_1_033,Tai
level2-NG_2_020037,level1-NG_1_020,Takai
level2-NG_2_035012,level1-NG_1_035,Takum
level2-NG_2_037012,level1-NG_1_037,Talata Mafara
level2-NG_2_034018,level1-NG_1_034,Tambuwal
level2-NG_2_034019,level1-NG_1_034,Tangaza
level2-NG_2_020038,level1-NG_1_020,Tarauni
level2-NG_2_007020,level1-NG_1_007,Tarka
level2-NG_2_036015,level1-NG_1_036,Tarmua
level2-NG_2_018026,level1-NG_1_018,Taura
level2-NG_2_020039,level1-NG_1_020,Tofa
level2-NG_2_005018,level1-NG_1_005,Toro
level2-NG_2_026012,level1-NG_1_026,Toto
level2-NG_2_002019,level1-NG_1_002,Toungo
level2-NG_2_037013,level1-NG_1_037,Tsafe
level2-NG_2_020040,level1-NG_1_020,Tsanyawa
level2-NG_2_020041,level1-NG_1_020,Tudun Wada
level2-NG_2_034020,level1-NG_1_034,Tureta
level2-NG_2_014015,level1-NG_1_014,Udenu
level2-NG_2_014016,level1-NG_1_014,Udi
level2-NG_2_010018,level1-NG_1_010,Udu
level2-NG_2_003027,level1-NG_1_003,Udung Uko
level2-NG_2_010019,level1-NG_1_010,Ughelli North
level2-NG_2_010020,level1-NG_1_010,Ughelli South
level2-NG_2_001012,level1-NG_1_001,Ugwunagbo
level2-NG_2_012018,level1-NG_1_012,Uhunmwonde
level2-NG_2_003028,level1-NG_1_003,Ukanafun
level2-NG_2_007021,level1-NG_1_007,Ukum
level2-NG_2_001013,level1-NG_1_001,Ukwa East
level2-NG_2_001014,level1-NG_1_001,Ukwa West
level2-NG_2_010021,level1-NG_1_010,Ukwuani
level2-NG_2_001017,level1-NG_1_001,Umu-Nneochi
level2-NG_2_001015,level1-NG_1_001,Umuahia North
level2-NG_2_001016,level1-NG_1_001,Umuahia South
level2-NG_2_020042,level1-NG_1_020,Ungogo
level2-NG_2_017027,level1-NG_1_017,Unuimo
level2-NG_2_003029,level1-NG_1_003,Uruan
level2-NG_2_003030,level1-NG_1_003,Urue-Offong/Oruko
level2-NG_2_007022,level1-NG_1_007,Ushongo
level2-NG_2_035013,level1-NG_1_035,Ussa
level2-NG_2_010022,level1-NG_1_010,Uvwie
level2-NG_2_003031,level1-NG_1_003,Uyo
level2-NG_2_014017,level1-NG_1_014,Uzo-Uwani
level2-NG_2_007023,level1-NG_1_007,Vandeikya
level2-NG_2_034021,level1-NG_1_034,Wamako
level2-NG_2_026013,level1-NG_1_026,Wamba
level2-NG_2_020043,level1-NG_1_020,Warawa
level2-NG_2_005019,level1-NG_1_005,Warji
level2-NG_2_010023,level1-NG_1_010,Warri North
level2-NG_2_010024,level1-NG_1_010,Warri South
level2-NG_2_010025,level1-NG_1_010,Warri South West
level2-NG_2_022019,level1-NG_1_022,Wasagu/Danko
level2-NG_2_032017,level1-NG_1_032,Wase
level2-NG_2_020044,level1-NG_1_020,Wudil
level2-NG_2_035014,level1-NG_1_035,Wukari
